video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
3irBopZFJDA,"nyc week in our life | amazing matcha, misi famous ricotta toast + memorial day weekend",Brigette and Danielle ,UCn6k8n3uXJrdnUMtfMhm8iA,2026-05-25T20:55:14Z,22,https://i.ytimg.com/vi/3irBopZFJDA/default.jpg,71213,1314,65
DMhWPdLeel4,The End of My Dream Property… and the Start of a New Chapter,The Indie Projects,UCWq4rBWfctWP0duZwofs61w,2026-05-30T14:00:35Z,22,https://i.ytimg.com/vi/DMhWPdLeel4/default.jpg,40051,5943,208
DXCu4_rOg-A,The Little Details Changed Everything ✨ Small Bathroom Decorating,Dainty Diaries,UCcx0GWauE1_cQYSkk70y0YA,2026-05-28T18:00:12Z,26,https://i.ytimg.com/vi/DXCu4_rOg-A/default.jpg,45963,5547,585
eKtzyLKt1LA,a week at home (finally) l Olivia Jade,Olivia Jade,UCmOKlMHHTV4DX3t21j3itPw,2026-05-26T21:30:54Z,26,https://i.ytimg.com/vi/eKtzyLKt1LA/default.jpg,79386,2460,126
xM9dNI8PcN0,moving into my new york city apartment,madeline argy,UCw24-aQvuVMP3C8gAduidPg,2026-05-25T02:35:09Z,22,https://i.ytimg.com/vi/xM9dNI8PcN0/default.jpg,222426,11138,336
4YuGqqLkEko,MORE PROBLEMS WITH MY LONDON APARTMENT! | MY LONDON LIFE,Jo Good - MiddleAgedMinx,UCPdKVL2QgDfBXcIW3jC3B2Q,2026-05-31T08:59:46Z,22,https://i.ytimg.com/vi/4YuGqqLkEko/default.jpg,45117,4292,670
KHAHUgj-ojU,What we ate at a movie theater in the US,Jeanelleats,UCU03NklypYW1AAIoNE2Vh1g,2026-05-22T13:00:22Z,22,https://i.ytimg.com/vi/KHAHUgj-ojU/default.jpg,311100,19790,166
GZq-5QphL5U,HOUSE TOUR DE LA NUEVA CASA DE MI HIJA🏠 RECUERDOS DEL APTO ANTERIOR 💖 PASEO POR SAN ANTONIO 🇺🇸,Sandy Y Fercho Vlogs 🏠💝,UCItPRvffi0mFD4bpeyb5RnA,2026-05-27T15:00:11Z,24,https://i.ytimg.com/vi/GZq-5QphL5U/default.jpg,58654,4644,391
GM7j-Xo6VmQ,Delivery Day Vlog 🏥 | TOO Emotional🥰 Divyanka Tripathi | Vivek Dahiya,Divyanka Tripathi Dahiya,UCfptQBghypEV0U5cDaW2jsg,2026-05-27T14:00:24Z,26,https://i.ytimg.com/vi/GM7j-Xo6VmQ/default.jpg,2310461,46487,1423
-wONmMdaXa0,BABY SE PEHLE YE TRIP BAHUT IMPORTANT THA❤️,Sambhavna Seth Entertainment,UChZ0JmGgyOWSU-1iXxPhsVA,2026-05-27T12:18:58Z,22,https://i.ytimg.com/vi/-wONmMdaXa0/default.jpg,491549,19708,856
p0Gn8xmtdFs,"Saturdays at lakes, Sundays at chateaus",Brian's life in France,UC6Kr-vxexB1NPnL-q9DjNuA,2026-05-25T18:38:44Z,22,https://i.ytimg.com/vi/p0Gn8xmtdFs/default.jpg,35460,7942,286
U8EH2CSWYuQ,"3년 차 승무원 아줌마의 연간 트레이닝 브이로그, 밥 줄 챙기느라 아이들, 남편 분량 적어서 미리 사과드립니다🙇‍♀️🙏🏻",콜미진 callmejin,UCBqIfMIcfGn1bhP8BWnafAQ,2026-05-31T01:03:11Z,22,https://i.ytimg.com/vi/U8EH2CSWYuQ/default.jpg,160661,11280,467
Z_onrnRgqrQ,WHY I DECIDED TO SELL MY BAGS | Amelia Liana ,Amelia Liana,UC-RX7Rb0D8xmWGWIwL8kvmQ,2026-05-31T08:13:38Z,22,https://i.ytimg.com/vi/Z_onrnRgqrQ/default.jpg,36523,1284,102
Ak1yVoCpfEA,"LETS SPEND A WEEK TOGETHER | BABY PREPPING, I GOT A NEW CAR, HOUSE UPDATES | VLOG | MOLLYMAE",MollyMae,UC-F3kTU4V680v550AavEOsQ,2026-05-26T19:15:48Z,22,https://i.ytimg.com/vi/Ak1yVoCpfEA/default.jpg,681921,13030,1036
