video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
CJ0VvzMl288,Split-diopter effect trick,Lensevision,UCoh_t2fXXJcKAibG0YfPuwg,2026-06-05T17:32:47Z,26,https://i.ytimg.com/vi/CJ0VvzMl288/default.jpg,584253,32349,119
bUD3XMOz524,Installing Steam on the PS5,Bringus Studios,UCWFNUk2LHUQdRzQcJLYZmcg,2026-06-05T19:22:39Z,20,https://i.ytimg.com/vi/bUD3XMOz524/default.jpg,448130,30840,2828
VpzT-r2xIcM,Nmp Points Out The RTX 5090 Is Wider Than Emiru 😂,Nmplol,UCyclX6ZQCOXunEg4Z7EA8fw,2026-06-02T12:00:07Z,20,https://i.ytimg.com/vi/VpzT-r2xIcM/default.jpg,579082,27074,264
AMH6xdH45d8,iPhone Liquid Detected 💧 #smartphone #brokenfix #tech #problemfix #cellphone #screenbreak #iphone,Digital Doctor ,UCta8FWxM474irDMPABq2o4Q,2026-06-06T02:03:54Z,22,https://i.ytimg.com/vi/AMH6xdH45d8/default.jpg,210176,18331,262
-zl6OiLpVe8,☠️⚡ IPHONE 17 PRO MAX VS SAMSUNG S25 ULTRA SPEED TEST!!,Tech_xnr,UCMvBOOq1ozgb6u-MHIW5Qhg,2026-05-27T16:10:02Z,28,https://i.ytimg.com/vi/-zl6OiLpVe8/default.jpg,14261897,,1253
8EiqRc2Bd5E,Keep it rolling 🎥 #SonyAd Filmed with my Sony FX3 + Sony G-Master 24-70mm F2.8 lens,Mason Horacek,UCbAIOFCpg9gK2CRkh4hesQA,2026-06-02T16:53:37Z,1,https://i.ytimg.com/vi/8EiqRc2Bd5E/default.jpg,1430206,79424,467
inreqB1J-z4,Microsoft Announce Majorana 2 Quantum Chip,Dr Ben Miles,UCUeZBocfxALSUdOgNJB5ySA,2026-06-04T15:00:31Z,28,https://i.ytimg.com/vi/inreqB1J-z4/default.jpg,688023,56876,1158
uPnDUeg3oxg,Real AI Costs,UFD Tech,UC4Z8mPYjn6Dhr6n531YDh0Q,2026-06-02T12:02:35Z,28,https://i.ytimg.com/vi/uPnDUeg3oxg/default.jpg,545137,39771,1077
-LpyqOvpdC0,iPhone 17 Pro Max Cosmic Orange 📱 🔥#noads #tiktok #usa,Gigglify,UCiSm0xyn8gGi8SHSkUbK2_A,2026-05-30T22:44:41Z,10,https://i.ytimg.com/vi/-LpyqOvpdC0/default.jpg,3885468,152382,869
fc7dHehr0VA,What Is The NVIDIA RTX Spark?,META PCs,UCiKNvzMjBFowg5Sj6pevymA,2026-06-04T15:00:08Z,20,https://i.ytimg.com/vi/fc7dHehr0VA/default.jpg,460662,46753,768
tRthB-eEWYs,Apple Made The BIGGEST Mistake 😨,Dillon Latham Live,UCs0amr0UF_AocBTVtPySdvw,2026-05-29T21:18:18Z,20,https://i.ytimg.com/vi/tRthB-eEWYs/default.jpg,994181,21700,327
8nl8Eau60Bk,Removing The Nintendo Stylus,More1980sGamer,UC3p2DbRD9dD7biTW7PAO64w,2026-05-31T16:31:16Z,22,https://i.ytimg.com/vi/8nl8Eau60Bk/default.jpg,1037884,36635,279
zyQwAhppWj8,COLLAPSE of Personal Computing | Investigation Into the Destruction of Ownership,Gamers Nexus,UChIs72whgZI9w6d6FhwGGHA,2026-05-25T19:58:34Z,20,https://i.ytimg.com/vi/zyQwAhppWj8/default.jpg,1955376,48383,12781
VeH6iyBNkG0,When Steve Jobs Pulls Macbook Air From An Envelope 😳,BizFortunes,UCuxucP6RpmbcSXmJc5RME2w,2026-05-04T16:13:09Z,22,https://i.ytimg.com/vi/VeH6iyBNkG0/default.jpg,4435279,227476,3625
