video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
zyQwAhppWj8,COLLAPSE of Personal Computing | Investigation Into the Destruction of Ownership,Gamers Nexus,UChIs72whgZI9w6d6FhwGGHA,2026-05-25T19:58:34Z,20,https://i.ytimg.com/vi/zyQwAhppWj8/default.jpg,1158164,44212,11936
ekQlrc4RfCg,🌀⚡ iPhone 15 vs iPhone 17e – MEGA BOOT-UP SHOWDOWN 🔥📱,TECH_KANAK,UCalt5KSNgA9vIDXik6vYvWQ,2026-05-28T06:42:05Z,28,https://i.ytimg.com/vi/ekQlrc4RfCg/default.jpg,1372612,,520
V6x1aWylTrY,How simple physics allows a 36-inch Samsung laptop to climb five floors 😍,Endless Love,UCH8x9zAJbpfipmHosNuwu_A,2026-05-23T08:30:07Z,10,https://i.ytimg.com/vi/V6x1aWylTrY/default.jpg,6753722,85482,913
goV8SyWkLmI,"Whoever fixed this phone before me, hang it up",iMedic Cell Repair LLC,UCdGvj8L117D3TXdg4pCU_Tw,2026-05-26T16:38:04Z,22,https://i.ytimg.com/vi/goV8SyWkLmI/default.jpg,151682,17524,118
LmV-y4yCDgY,Should PC Builders Buy a “Tray” CPU?,Zach's Tech Turf,UCBS1NUWY7oC6FFHaXQy4zAA,2026-05-25T14:00:11Z,20,https://i.ytimg.com/vi/LmV-y4yCDgY/default.jpg,962927,74978,899
U0CtUvVrI9c,iPhone 17 Pro Max Cosmic Orange 📱 🔥#noads #tiktok #usa,BeatboxTomi,UCs225CSfSuGmyADgQaXBoLQ,2026-05-19T12:31:04Z,22,https://i.ytimg.com/vi/U0CtUvVrI9c/default.jpg,12807272,381677,2316
wR2ZidkPuWA,This Isn’t a Normal Bike Bell 🚴,Immensity,UCcCSeEQANDc_uOpiqbp9JTA,2026-05-20T20:42:56Z,28,https://i.ytimg.com/vi/wR2ZidkPuWA/default.jpg,7006879,,1452
9Rr1ovYIk_E,"Introducing the ""VitaWear SmartBand,"" a next-generation wearablegadget#shortsfeed #trending #vairal",AD ARIF,UCLMIc2Q8UMS22nNL9PoQclg,2026-05-21T00:00:11Z,22,https://i.ytimg.com/vi/9Rr1ovYIk_E/default.jpg,14447401,993467,2020
lF5qDE9WzVQ,This monitor can change its shape!,QCT,UCkRvlbw8ORh0Nb2k3_avz7Q,2026-05-27T18:30:08Z,28,https://i.ytimg.com/vi/lF5qDE9WzVQ/default.jpg,481574,9537,87
Xa3B9acAQ9c,Switch 1 Controllers on Switch 2...,cdotkom,UCnfWi7eVPFm8xGWfBT1zjeQ,2026-05-25T15:00:08Z,20,https://i.ytimg.com/vi/Xa3B9acAQ9c/default.jpg,615255,30279,116
qCzVDDd-ckU,It's Impossible to Overtake Razer...Or is it? Day 86 #pcgaming  #razer  #gaminggear,PEGASI Peripherals,UC48dzgkBErRzUgJrlaE6iEg,2026-05-22T05:37:04Z,20,https://i.ytimg.com/vi/qCzVDDd-ckU/default.jpg,1143154,61706,845
bGF0_o6SCno,The dont like what they made? #customkeyboard #keyboardswitches #pc #pcgaming #gamer #smallbusiness,alt customs,UCVpiqno3WI0gl8dFjH_6KAw,2026-05-14T18:18:29Z,20,https://i.ytimg.com/vi/bGF0_o6SCno/default.jpg,2464946,99169,808
2xmnVMVIV6w,The CLEANEST All Lian Li PC Build,META PCs,UCiKNvzMjBFowg5Sj6pevymA,2026-05-25T22:24:12Z,28,https://i.ytimg.com/vi/2xmnVMVIV6w/default.jpg,1085338,97219,1023
