video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
6gMG7rPe5HU,Hice el SETUP de mis Sueños en 100 DIAS,Tomex,UCHCiaRsqvtMriZlVxYMP5ig,2026-05-26T20:00:07Z,28,https://i.ytimg.com/vi/6gMG7rPe5HU/default.jpg,88333,5932,375
-9hPzePxizs,Que esta pasando con las PS5 #crazystation #tecnico #reparador #argentina #serviciotecnico,Lucho | CrazyStation,UC6C3lo4vANlkvjr32U6FxdQ,2026-05-20T18:17:08Z,27,https://i.ytimg.com/vi/-9hPzePxizs/default.jpg,102414,10972,732
aoy7FmUPcJs,"Así te quiero, Motorola.",SupraPixel,UCwGX2cE21VPBEJ49hcprP9w,2026-05-25T21:45:25Z,28,https://i.ytimg.com/vi/aoy7FmUPcJs/default.jpg,78577,4358,356
wDMtokTqC3M,Esto es lo que hace la IA cuando miras un número #AI #shorts,Curious Tales Daily,UCbkLa5Jsg2gfUWFxV6TqnHw,2026-05-29T23:00:39Z,26,https://i.ytimg.com/vi/wDMtokTqC3M/default.jpg,61643,2291,24
WnB7PvwsYVk,El celular indestructible,Argentinodicen - Humor argentino,UCjX2qq08Cdu9Oi5XaOdH_dw,2026-05-06T16:21:00Z,24,https://i.ytimg.com/vi/WnB7PvwsYVk/default.jpg,2679214,156635,3492
V5rlwJQ6iB0,Quantos quilômetros uma caneta escreve?  #bambulab #bambuhandy #bambulaba1 #3dprinting #bambulabp1s,Dhê Barbosa,UCF6fWbwmZ3TR2Fj8pYSc0yw,2026-05-15T00:25:35Z,28,https://i.ytimg.com/vi/V5rlwJQ6iB0/default.jpg,1455759,146416,2408
-2ynsiVfrkQ,Compré los teléfonos MÁS CHIQUITOS del mundo,Ary Tenorio,UCAZBz7rpNaB-5VJDPZHJQIw,2026-05-29T18:51:05Z,22,https://i.ytimg.com/vi/-2ynsiVfrkQ/default.jpg,123917,4060,165
uOldIi6USsE,Capacitor no alto falante,Empresas Ta Fácil,UCLLDyXxjQirNpMMIzgdkgdQ,2026-05-22T22:00:56Z,2,https://i.ytimg.com/vi/uOldIi6USsE/default.jpg,1115032,37830,336
IRHwOmmfBKs,🫪⚡ iPhone 17 Pro Max vs Pixel 10 Pro XL – ULTIMATE SPEED TEST!!,Tech_Damir,UCUQC0Edy4Msi2_5XndufKGQ,2026-05-16T13:10:26Z,28,https://i.ytimg.com/vi/IRHwOmmfBKs/default.jpg,5829205,177713,483
TtBuBOoI0m8,regla de oro de la seguridad electrica #electricidadbasica #corrienteelectrica #electrician #elect,EL PROFE VILLAR - Electricidad - ,UCf7YRNsD9d3IxEnrLcw9P5A,2026-05-19T00:13:15Z,27,https://i.ytimg.com/vi/TtBuBOoI0m8/default.jpg,92742,1791,58
rDl3Z3VH970,El ÚNICO Cargador que Necesitas,Domingo Gomes,UC8IPcF4sxZt1TCs7la4EYtw,2026-05-22T14:31:56Z,28,https://i.ytimg.com/vi/rDl3Z3VH970/default.jpg,646911,51724,715
OrRWsxraX-M,Pone A Prueba La Resistencia De Un Teléfono‼️,Brainy Trail,UCm4-27VS0Vcdm-OzSNmcXYg,2026-05-06T18:00:00Z,22,https://i.ytimg.com/vi/OrRWsxraX-M/default.jpg,2842786,88939,126
j_PFXIk9NW8,Ranking Terrible iPhone Unboxing Moments,KnownAsDeva,UCOIaRguemXPmsM2iHnFus-w,2026-05-11T20:00:27Z,24,https://i.ytimg.com/vi/j_PFXIk9NW8/default.jpg,9228959,107410,289
l4Q2VlHkC1I,El audio moderno tiene historia? ¿O solo nos venden plástico con luces?#shorts #kenwood #hifi,Segunda mano audio vintage,UC-LThdNktMGHcIL9r1mRKeQ,2026-05-24T23:08:10Z,22,https://i.ytimg.com/vi/l4Q2VlHkC1I/default.jpg,204762,20925,616
L-XmuTY4TaQ,Periféricos BUENOS BONITOS Y BARATOS #21,YANPOL,UCHvF0weGdYOYqFO1oy5cWZw,2026-05-28T20:43:42Z,28,https://i.ytimg.com/vi/L-XmuTY4TaQ/default.jpg,192054,14395,717
N2F5-ZuojAA,AMD ...RESUCITÓ esta gráfica ABANDONADA,Sfdx Show,UC9eM3jqq5IfxbGHbuRR_jRw,2026-05-31T17:30:16Z,24,https://i.ytimg.com/vi/N2F5-ZuojAA/default.jpg,61388,5909,291
8IJvlq-7Vjw,El Problema De Los Teléfonos Antiguos,Datos Cuadrados,UCllkPncmvVi5f4HhT7tVyvA,2026-05-30T23:00:02Z,24,https://i.ytimg.com/vi/8IJvlq-7Vjw/default.jpg,39685,1099,3
MVCSOrD7F-c,7 Trucos Secretos para Teléfonos Que Casi Nadie Conoce!,Astiavo,UCgSBzT75qfbuFxCG9v8EbzQ,2026-05-24T17:41:52Z,26,https://i.ytimg.com/vi/MVCSOrD7F-c/default.jpg,107691,7836,77
cZmoHVeOI8Q,Super woofer kenwood a97 pro hifi audio japan #amthanhbai #amplysansui #pioneer #music #bose #audio,Em gái audio,UCmtQzDXjNB3rZEzl-ucxF8Q,2026-05-18T10:16:14Z,22,https://i.ytimg.com/vi/cZmoHVeOI8Q/default.jpg,4576448,123229,2199
